tmdb_id,title,release_date,release_year,release_window,genres,genre_bn,budget,revenue,budget_adj,revenue_adj,profit_ratio,outcome_label,budget_tier,prestige_tier,lead_actor,cast_names,cast_ids,runtime,vote_average,vote_count,popularity
817758,TÁR,2022-10-07,2022,Other,Music|Drama,Comedy,35000000,29048571,37647947.24163264,31246259.0,0.8299591688081895,Flop,Low,Established,Cate Blanchett,Cate Blanchett|Nina Hoss|Noémie Merlant|Sophie Kauer|Julian Glover,112|681|1385600|3322369|740,158,7.103,1500,3.974
252512,While We're Young,2015-03-27,2015,Spring,Comedy|Drama,Comedy,10000000,17287309,13282531.64556962,22961923.0,1.728730908588419,Break-even,Low,Established,Ben Stiller,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,7399|3489|1023139|71070|28164,97,6.008,1187,2.1247
268896,Pacific Rim: Uprising,2018-03-21,2018,Spring,Action|Fantasy|Science Fiction|Adventure,Action,150000000,290061297,188050179.21146953,363640526.0,1.933741980596958,Break-even,High,Emerging,John Boyega,John Boyega|Scott Eastwood|Cailee Spaeny|Jing Tian|Rinko Kikuchi,236695|928572|1683343|1151657|18054,111,6.119,5290,5.6162
678512,Sound of Freedom,2023-07-03,2023,Summer,Action|Drama,Action,14500000,250600000,14980348.01215614,258901739.0,17.28275863751018,Blockbuster,Low,Established,Jim Caviezel,Jim Caviezel|Mira Sorvino|Bill Camp|Gerardo Taracena|Kurt Fuller,8767|23931|121718|17689|29685,131,7.956,2725,5.4446
39538,Contagion,2011-09-08,2011,Other,Drama|Thriller|Science Fiction,Drama,60000000,137551594,83982925.74477546,192533088.0,2.292526561709806,Break-even,Mid,Rising,Marion Cotillard,Marion Cotillard|Matt Damon|Laurence Fishburne|Jude Law|Kate Winslet,8293|1892|2975|9642|204,106,6.646,6486,5.3611
457335,Guns Akimbo,2020-02-27,2020,Other,Action|Comedy|Crime|Thriller,Action,15000000,835102,18245517.77434312,1015791.0,0.055673454300562905,Flop,Low,A-list,Daniel Radcliffe,Daniel Radcliffe|Samara Weaving|Natasha Liu Bordizzo|Ned Dennehy|Rhys Darby,10980|1372369|1583307|63362|82666,98,6.442,2531,2.8061
268920,Hot Pursuit,2015-05-08,2015,Spring,Action|Comedy,Action,35000000,51680201,46488860.75949367,68644391.0,1.4765771816850095,Break-even,Mid,A-list,Reese Witherspoon,Reese Witherspoon|Sofía Vergara|John Carroll Lynch|Robert Kazinsky|Richard T. Jones,368|63522|3911|1038379|55755,87,5.7,1720,2.2546
55931,The Animatrix,2003-05-09,2003,Spring,Animation|Science Fiction,Comedy,5000000,68000000,8554239.130434783,116337652.0,13.599999979669372,Blockbuster,Micro,A-list,Keanu Reeves,Keanu Reeves|Carrie-Anne Moss|Clayton Watson|Pamela Adlon|Melinda Clarke,6384|530|56347|21063|89251,102,7.211,1753,3.9371
309886,Blood Father,2016-08-11,2016,Summer,Action|Thriller|Drama,Action,13000000,6903033,17051450.0,9054363.0,0.5310025247119746,Flop,Low,A-list,Mel Gibson,Mel Gibson|Erin Moriarty|William H. Macy|Michael Parks|Thomas Mann,2461|990393|3905|2536|1142720,88,6.165,1652,2.3873
14976,Rachel Getting Married,2008-09-03,2008,Other,Drama|Romance,Drama,12000000,16937968,17545527.17138876,24765465.0,1.4114973439147893,Break-even,Low,A-list,Anne Hathaway,Anne Hathaway|Rosemarie DeWitt|Bill Irwin|Debra Winger|Tunde Adebimpe,1813|14892|58549|26513|94476,113,6.298,630,2.4945
23168,The Town,2010-09-15,2010,Other,Crime|Drama|Thriller,Horror,37000000,154026136,53404181.56808803,222314587.0,4.162868533366783,Hit,Mid,Established,Ben Affleck,Ben Affleck|Jeremy Renner|Rebecca Hall|Jon Hamm|Blake Lively,880|17604|15556|65717|59175,125,7.218,5578,7.3521
23169,Remember Me,2010-03-11,2010,Spring,Drama|Romance,Drama,16000000,56000000,23093700.137551583,80827950.0,3.4999999791531655,Hit,Low,Established,Robert Pattinson,Robert Pattinson|Emilie de Ravin|Pierce Brosnan|Lena Olin|Chris Cooper,11288|28660|517|5313|2955,113,7.098,3693,3.3096
227973,The Peanuts Movie,2015-11-05,2015,Holiday,Comedy|Animation|Family,Comedy,99000000,246233113,131497063.29113925,327059912.0,2.487203164954928,Break-even,High,Rising,Noah Schnapp,Noah Schnapp|Bill Melendez|Marleik 'Mar Mar' Walker|Alex Garfin|Hadley Belle Miller,1393177|94011|1393184|1393181|1393178,88,6.96,1778,5.2067
129670,Nebraska,2013-09-21,2013,Other,Drama|Adventure,Drama,12000000,27700000,16212669.527896997,37424245.0,2.3083333028903374,Break-even,Low,Rising,Bruce Dern,Bruce Dern|Will Forte|June Squibb|Bob Odenkirk|Stacy Keach,6905|62831|35515|59410|825,115,7.452,1897,2.5697
6795,Zathura: A Space Adventure,2005-11-06,2005,Holiday,Science Fiction|Adventure|Family,Sci-Fi,65000000,65079104,104770814.13210444,104898319.0,1.001216988423272,Break-even,High,Established,Josh Hutcherson,Josh Hutcherson|Jonah Bobo|Dax Shepard|Kristen Stewart|Tim Robbins,27972|51297|51298|37917|504,101,6.4,3541,4.0428
72331,Abraham Lincoln: Vampire Hunter,2012-06-20,2012,Summer,Action|Fantasy|Horror,Action,69000000,116500000,94603327.5261324,159728807.0,1.6884058011160115,Break-even,Mid,Emerging,Benjamin Walker,Benjamin Walker|Dominic Cooper|Anthony Mackie|Mary Elizabeth Winstead|Rufus Sewell,239996|55470|53650|17628|17328,105,5.765,3530,4.5252
1120911,Saturday Night,2024-09-27,2024,Other,Comedy|Drama,Comedy,25000000,10055029,25000000.0,10055029.0,0.40220116,Flop,Low,Emerging,Gabriel LaBelle,Gabriel LaBelle|Rachel Sennott|Cory Michael Smith|Ella Hunt|Dylan O'Brien,1476330|1976054|1367617|989411|527393,109,6.68,345,12.1121
490132,Green Book,2018-11-16,2018,Holiday,Drama|Comedy|History,Drama,23000000,321752656,28834360.81242533,403370964.0,13.98924590782602,Blockbuster,Low,Rising,Viggo Mortensen,Viggo Mortensen|Mahershala Ali|Linda Cardellini|Sebastian Maniscalco|Dimiter D. Marinov,110|932967|1817|299743|1613744,130,8.2,12752,10.5746
449176,"Love, Simon",2018-02-16,2018,Other,Comedy|Drama|Romance,Comedy,17000000,66316289,21312353.64396655,83138600.0,3.9009581667455224,Hit,Low,Rising,Nick Robinson,Nick Robinson|Jennifer Garner|Josh Duhamel|Katherine Langford|Alexandra Shipp,1108907|9278|19536|1636738|1253199,110,7.975,6236,4.3889
23202,Trick 'r Treat,2007-12-09,2007,Holiday,Horror|Fantasy,Horror,12000000,27909,18222633.863965265,42381.0,0.0023257340468112687,Flop,Low,Established,Brian Cox,Brian Cox|Quinn Lord|Anna Paquin|Dylan Baker|Leslie Bibb,1248|89885|10690|19152|57451,82,6.987,2047,3.1096
72358,A Thousand Words,2012-03-07,2012,Spring,Drama|Comedy|Fantasy,Drama,40000000,22044277,54842508.71080139,30224086.0,0.5511069188935056,Flop,Mid,Established,Eddie Murphy,Eddie Murphy|Kerry Washington|Cliff Curtis|Clark Duke|Allison Janney,776|11703|7248|54729|19,91,6.099,1389,2.1729
96936,The Bling Ring,2013-06-12,2013,Summer,Drama|Crime,Drama,15000000,19145732,20265836.909871243,25866952.0,1.2763821259905888,Break-even,Low,Emerging,Katie Chang,Katie Chang|Emma Watson|Taissa Farmiga|Claire Julien|Israel Broussard,1053170|10990|527313|1172491|969140,90,5.4,3132,2.257
88751,Journey to the Center of the Earth,2008-07-10,2008,Summer,Action|Science Fiction|Adventure|Comedy|Family,Action,45000000,101702060,65795726.89270785,148701355.0,2.2600457814302315,Break-even,Mid,Rising,Brendan Fraser,Brendan Fraser|Josh Hutcherson|Anita Briem|Seth Meyers|Jean Michel Paré,18269|27972|70785|62856|70786,93,6.087,5111,6.0019
522931,Hitman's Wife's Bodyguard,2021-06-14,2021,Summer,Action|Comedy|Crime|Thriller,Action,70000000,70060492,81321622.319814,81391898.0,1.0008641696781408,Break-even,Mid,Established,Ryan Reynolds,Ryan Reynolds|Samuel L. Jackson|Salma Hayek Pinault|Antonio Banderas|Morgan Freeman,10859|2231|3136|3131|192,117,6.65,2555,4.7482
334521,Free Fire,2017-03-31,2017,Spring,Action|Crime|Mystery,Action,7000000,3719383,8990501.835985312,4777017.0,0.5313404176037815,Flop,Micro,A-list,Cillian Murphy,Cillian Murphy|Brie Larson|Armie Hammer|Sharlto Copley|Jack Reynor,2037|60073|53807|82191|1007683,91,6.3,1214,2.1579
522938,Rambo: Last Blood,2019-09-18,2019,Other,Action|Thriller|Drama,Action,50000000,91500000,61555729.37035589,112646985.0,1.8300000040978919,Break-even,Mid,A-list,Sylvester Stallone,Sylvester Stallone|Paz Vega|Sergio Peris-Mencheta|Adriana Barraza|Yvette Monreal,16483|3627|78994|270|1442968,89,6.527,4177,7.1648
334524,Gold,2016-02-03,2016,Other,Adventure|Drama|Thriller,Action,20000000,14880939,26233000.0,19518584.0,0.7440469637479511,Flop,Low,Established,Matthew McConaughey,Matthew McConaughey|Bryce Dallas Howard|Edgar Ramírez|Timothy Simons|Michael Landes,10297|18997|25616|1181329|57428,120,6.625,1740,3.3388
785084,The Whale,2022-12-09,2022,Holiday,Drama,Drama,3000000,57615635,3226966.906425655,61974582.0,19.20521151815779,Blockbuster,Micro,Rising,Brendan Fraser,Brendan Fraser|Sadie Sink|Ty Simpkins|Hong Chau|Samantha Morton,18269|1590797|17181|1360317|2206,117,7.775,4617,6.5119
170687,The Boxtrolls,2014-09-10,2014,Other,Animation|Comedy|Family|Fantasy,Comedy,60000000,108255770,79796197.71863118,143973314.0,1.8042628360271413,Break-even,Mid,Established,Ben Kingsley,Ben Kingsley|Isaac Hempstead Wright|Elle Fanning|Dee Bradley Baker|Toni Collette,2282|239020|18050|23680|3051,97,6.706,1784,3.8819
72387,Safe,2012-04-16,2012,Spring,Action|Crime|Thriller,Action,30000000,40300000,41131881.533101045,55253828.0,1.343333344854022,Break-even,Mid,A-list,Jason Statham,Jason Statham|Chris Sarandon|James Hong|Catherine Chan|Robert John Burke,976|14541|20904|565675|31512,94,6.499,2653,4.9953
15045,Fat Albert,2004-12-25,2004,Holiday,Comedy|Family|Fantasy,Comedy,45000000,48600000,74991106.40550555,80990395.0,1.080000001094183,Break-even,Mid,Emerging,Kenan Thompson,Kenan Thompson|Kyla Pratt|Dania Ramirez|Shedrack Anderson III|Jermaine Williams,77330|31031|37046|77799|31135,93,5.1,269,1.9896
1137350,The Phoenician Scheme,2025-05-23,2025,Spring,Comedy|Adventure|Crime,Comedy,30000000,40566381,29595361.955499843,40019224.0,1.3522126899537055,Break-even,Low,Rising,Benicio del Toro,Benicio del Toro|Mia Threapleton|Michael Cera|Riz Ahmed|Tom Hanks,1121|1462430|39995|53240|31,102,6.512,873,6.9475
80585,Rock of Ages,2012-06-13,2012,Summer,Comedy|Drama|Romance|Music,Comedy,75000000,59400000,102829703.83275262,81441125.0,0.7919999957644527,Flop,High,Emerging,Julianne Hough,Julianne Hough|Diego Boneta|Alec Baldwin|Tom Cruise|Russell Brand,143240|935201|7447|500|59919,123,6.192,1344,3.0999
334541,Manchester by the Sea,2016-11-17,2016,Holiday,Drama,Drama,9000000,79000000,11804850.0,103620350.0,8.777777777777779,Blockbuster,Low,Rising,Casey Affleck,Casey Affleck|Lucas Hedges|Michelle Williams|Kyle Chandler|C.J. Wilson,1893|1105079|1812|3497|1363367,138,7.553,6369,7.3243
334543,Lion,2016-11-24,2016,Holiday,Drama,Drama,12000000,140312928,15739800.0,184041452.0,11.692743999288428,Blockbuster,Low,Rising,Dev Patel,Dev Patel|Rooney Mara|David Wenham|Nicole Kidman|Abhishek Bharate,76788|108916|1371|2227|1750435,118,8.039,6923,5.6252
342737,20th Century Women,2016-12-28,2016,Holiday,Drama,Drama,7000000,5664764,9181550.0,7430188.0,0.8092520326088732,Flop,Micro,Emerging,Annette Bening,Annette Bening|Elle Fanning|Greta Gerwig|Billy Crudup|Lucas Jade Zumann,516|18050|45400|8289|1485770,118,7.3,1225,2.1407
637649,Wrath of Man,2021-04-22,2021,Spring,Thriller|Crime|Drama,Action,40000000,103966489,46469498.46846514,120781765.0,2.5991622242698447,Hit,Mid,A-list,Jason Statham,Jason Statham|Holt McCallany|Rocci Williams|Josh Hartnett|Jeffrey Donovan,976|7497|1629429|2299|52886,119,7.58,6021,14.7637
211672,Minions,2015-06-17,2015,Summer,Family|Animation|Adventure|Comedy,Comedy,74000000,1159457503,98290734.17721519,1540053098.0,15.668344639926397,Blockbuster,Mid,A-list,Sandra Bullock,Sandra Bullock|Jon Hamm|Michael Keaton|Allison Janney|Steve Coogan,18277|65717|2232|19|4581,91,6.42,11051,5.0453
88794,J. Edgar,2011-11-09,2011,Holiday,Drama|Crime|History,Drama,35000000,84606030,48990040.01778568,118424366.0,2.4173151513451794,Break-even,Mid,A-list,Leonardo DiCaprio,Leonardo DiCaprio|Armie Hammer|Naomi Watts|Josh Lucas|Josh Hamilton,6193|53807|3489|6164|52419,137,6.228,2570,3.3464
6877,Failure to Launch,2006-03-10,2006,Spring,Romance|Comedy,Drama,50000000,130224158,78074404.76190476,203343472.0,2.6044831545000573,Hit,Mid,Established,Matthew McConaughey,Matthew McConaughey|Sarah Jessica Parker|Zooey Deschanel|Justin Bartha|Bradley Cooper,10297|520|11664|21180|51329,97,5.834,1775,3.8912
15070,Undisputed,2002-07-17,2002,Summer,Action|Drama|Crime,Action,20000000,14946150,34996775.98665925,26153353.0,0.7473074951238263,Flop,Low,Rising,Wesley Snipes,Wesley Snipes|Ving Rhames|Peter Falk|Michael Rooker|Jon Seda,10814|10182|2314|12132|288,96,6.5,807,4.5733
277216,Straight Outta Compton,2015-08-11,2015,Summer,Drama|Music|History,Drama,28000000,201634991,37191088.60759494,267822315.0,7.201249681766695,Blockbuster,Low,Emerging,O'Shea Jackson Jr.,O'Shea Jackson Jr.|Corey Hawkins|Jason Mitchell|Neil Brown Jr.|Aldis Hodge,1371398|1154054|1115984|55091|83860,147,7.774,4150,4.2403
228066,Victor Frankenstein,2015-11-10,2015,Holiday,Drama|Science Fiction|Thriller,Drama,40000000,34200000,53130126.58227848,45426258.0,0.8549999957115084,Flop,Mid,Rising,James McAvoy,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Freddie Fox,5530|10980|567269|125660|1014931,110,5.948,2263,3.8764
416477,The Big Sick,2017-03-30,2017,Spring,Comedy|Drama|Romance,Comedy,5000000,56303596,6421787.025703794,72313940.0,11.260719128578508,Blockbuster,Micro,Rising,Kumail Nanjiani,Kumail Nanjiani|Zoe Kazan|Holly Hunter|Ray Romano|Anupam Kher,466505|35028|18686|15757|6217,120,7.327,2612,3.4846
1186532,The Forge,2024-08-22,2024,Summer,Drama|Family,Drama,5000000,40392664,5000000.0,40392664.0,8.0785328,Blockbuster,Micro,Emerging,Aspen Kennedy Wilson,Aspen Kennedy Wilson|Priscilla C. Shirer|Cameron Arnett|Karen Abercrombie|T.C. Stallings,2248083|1498038|169396|167132|525138,123,8.2,326,4.0046
72431,Red Tails,2012-01-19,2012,Other,Drama|History|War,Drama,58000000,50365377,79521637.63066202,69054091.0,0.868368573101091,Flop,Mid,A-list,Bryan Cranston,Bryan Cranston|David Oyelowo|Cuba Gooding Jr.|Daniela Ruah|Terrence Howard,17419|35013|9777|221019|18288,125,6.575,676,2.4188
15092,Crank: High Voltage,2009-04-16,2009,Spring,Action|Thriller|Crime,Action,20000000,34600000,29351608.39160839,50778283.0,1.7300000164392177,Break-even,Low,A-list,Jason Statham,Jason Statham|Amy Smart|Dwight Yoakam|Efren Ramirez|Julanne Chidi Hill,976|20189|20309|20190|168974,96,6.079,3120,5.2352
424694,Bohemian Rhapsody,2018-10-24,2018,Other,Music|Drama,Comedy,52000000,910813521,65190728.79330944,1141857639.0,17.515644634382266,Blockbuster,Mid,Established,Rami Malek,Rami Malek|Gwilym Lee|Ben Hardy|Joseph Mazzello|Lucy Boynton,17838|1220123|1452045|4787|86232,135,7.958,17665,10.3311
97020,RoboCop,2014-01-30,2014,Other,Action|Adventure|Crime|Science Fiction|Thriller,Action,120000000,242688965,159592395.43726236,322760944.0,2.022408042160637,Break-even,High,Established,Joel Kinnaman,Joel Kinnaman|Gary Oldman|Michael Keaton|Abbie Cornish|Jackie Earle Haley,92404|64|2232|37260|17183,118,5.885,5811,5.8128
252680,Moms' Night Out,2014-03-25,2014,Spring,Comedy,Comedy,5000000,10429707,6649683.143219265,13870849.0,2.085941345061564,Break-even,Micro,Emerging,Sarah Drew,Sarah Drew|Sean Astin|Patricia Heaton|Andrea Logan White|Robert Amaya,198927|1328|26996|142956|930216,98,5.637,306,2.2694
39691,Cats & Dogs: The Revenge of Kitty Galore,2010-07-29,2010,Summer,Family|Adventure|Comedy|Fantasy|Action,Comedy,85000000,112483764,122685281.98074278,162354145.0,1.3233384019566734,Break-even,High,A-list,James Marsden,James Marsden|Nick Nolte|Christina Applegate|Bette Midler|Pascale Hutton,11006|1733|18979|73931|64917,82,5.197,680,2.1411
6933,One Missed Call,2008-01-04,2008,Other,Horror|Mystery|Thriller,Horror,20000000,45847751,29242545.285647932,67035247.0,2.2923875587841014,Break-even,Low,Emerging,Shannyn Sossamon,Shannyn Sossamon|Edward Burns|Ana Claudia Talancón|Ray Wise|Azura Skye,27855|12833|7351|6719|31715,87,5.381,800,2.5024
146198,Triple 9,2016-02-19,2016,Other,Action|Crime|Adventure|Thriller,Action,20000000,12600000,26233000.0,16526790.0,0.63,Flop,Low,Rising,Casey Affleck,Casey Affleck|Chiwetel Ejiofor|Anthony Mackie|Kate Winslet|Woody Harrelson,1893|5294|53650|204|57755,115,5.985,2259,3.0587
244506,Camp X-Ray,2014-10-17,2014,Other,Drama,Drama,1000000,59744,1329936.6286438531,79456.0,0.05974420005336789,Flop,Micro,Established,Kristen Stewart,Kristen Stewart|Payman Maadi|Lane Garrison|J. J. Soria|Ser'Darius Blain,37917|559566|52704|73127|1160181,117,6.717,1092,2.3885
400155,Hotel Transylvania 3: Summer Vacation,2018-06-28,2018,Summer,Animation|Comedy|Family|Fantasy,Comedy,80000000,528600000,100293428.91278376,662688832.0,6.607500004574391,Blockbuster,High,A-list,Adam Sandler,Adam Sandler|Andy Samberg|Selena Gomez|Kathryn Hahn|Jim Gaffigan,19292|62861|77948|17696|84407,97,6.85,4678,9.7858
293660,Deadpool,2016-02-09,2016,Other,Action|Adventure|Comedy,Action,58000000,782837347,76075700.0,1026808606.0,13.497195635400002,Blockbuster,Mid,Established,Ryan Reynolds,Ryan Reynolds|Morena Baccarin|Ed Skrein|T.J. Miller|Gina Carano,10859|54882|1047649|51990|78452,108,7.623,32571,17.3606
400157,Wonder Park,2019-03-13,2019,Spring,Comedy|Animation|Adventure|Family|Fantasy,Comedy,100000000,119559110,123111458.74071178,147190964.0,1.1955910969262633,Break-even,High,Emerging,Brianna Denski,Brianna Denski|Norbert Leo Butz|Ken Hudson Campbell|Mila Kunis|John Oliver,1726873|52020|236327|18973|84292,86,6.546,747,3.3869
514847,The Hunt,2020-03-11,2020,Spring,Action|Thriller|Horror,Action,14000000,12400979,17029149.922720246,15084152.0,0.885784203466009,Flop,Low,Rising,Betty Gilpin,Betty Gilpin|Hilary Swank|Ethan Suplee|Teri Wyble|Ike Barinholtz,92572|448|824|565501|198150,90,6.637,3589,7.084
154400,The Drop,2014-09-12,2014,Other,Drama|Crime,Drama,12600000,19054534,16757201.520912549,25341323.0,1.5122646205796768,Break-even,Low,A-list,Tom Hardy,Tom Hardy|Noomi Rapace|James Gandolfini|Matthias Schoenaerts|John Ortiz,2524|87722|4691|73381|40543,106,6.832,2398,5.8875
400160,The SpongeBob Movie: Sponge on the Run,2020-08-14,2020,Summer,Family|Comedy|Adventure|Animation,Comedy,60000000,4810790,72982071.09737249,5851690.0,0.0801798292650902,Flop,Mid,Rising,Tom Kenny,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Mr. Lawrence|Keanu Reeves,78798|34398|70615|188229|6384,95,7.406,2966,4.5731
6947,The Village,2004-07-30,2004,Summer,Drama|Mystery|Thriller,Drama,60000000,256700000,99988141.8740074,427782600.0,4.2783333301566735,Hit,Mid,Established,Bryce Dallas Howard,Bryce Dallas Howard|Joaquin Phoenix|Adrien Brody|William Hurt|Sigourney Weaver,18997|73421|3490|227|10205,108,6.481,4541,5.3651
375588,Robin Hood,2018-11-03,2018,Holiday,Adventure|Action|Thriller|Fantasy,Action,100000000,86493046,125366786.14097969,108433552.0,0.8649304599550185,Flop,High,Established,Taron Egerton,Taron Egerton|Jamie Foxx|Ben Mendelsohn|Eve Hewson|Jamie Dornan,1303037|134|77335|933271|1254583,116,5.909,3126,4.4775
804095,The Fabelmans,2022-11-11,2022,Holiday,Drama,Drama,40000000,45629909,43026225.41900873,49082069.0,1.140747730529851,Break-even,Mid,Rising,Michelle Williams,Michelle Williams|Paul Dano|Seth Rogen|Gabriel LaBelle|Mateo Zoryan Francis-DeFord,1812|17142|19274|1476330|3731015,151,7.571,2734,5.9633
629542,The Bad Guys,2022-03-17,2022,Spring,Family|Comedy|Crime|Animation|Action,Comedy,80000000,250162278,86052450.83801746,269088464.0,3.127028473675015,Hit,Mid,Rising,Sam Rockwell,Sam Rockwell|Marc Maron|Awkwafina|Craig Robinson|Anthony Ramos,6807|1231717|1625558|64342|1560244,100,7.5,2514,7.7859
441130,Wolfwalkers,2020-10-26,2020,Other,Animation|Family|Adventure|Fantasy,Comedy,12000000,1310720,14596414.219474496,1594318.0,0.10922668924213354,Flop,Low,Emerging,Honor Kneafsey,Honor Kneafsey|Eva Whittaker|Sean Bean|Simon McBurney|Tommy Tiernan,1363045|2770089|48|16358|107682,102,8.197,1357,4.9113
6957,The 40 Year Old Virgin,2005-08-11,2005,Summer,Comedy|Romance,Comedy,26000000,177400000,41908325.65284178,285943730.0,6.823076931507292,Blockbuster,Mid,Established,Steve Carell,Steve Carell|Catherine Keener|Paul Rudd|Romany Malco|Seth Rogen,4495|2229|22226|71530|19274,116,6.419,7157,6.568
6961,The Wedding Date,2005-02-04,2005,Other,Romance|Comedy,Drama,15000000,47175038,24177880.184331797,76039494.0,3.1450025155338697,Hit,Low,Emerging,Debra Messing,Debra Messing|Dermot Mulroney|Amy Adams|Jack Davenport|Sarah Parish,23959|20212|9273|1709|17693,88,6.809,1247,2.3641
146227,Getaway,2013-08-29,2013,Summer,Action|Crime,Action,18000000,10501938,24319004.291845493,14188704.0,0.5834409924734325,Flop,Low,Established,Ethan Hawke,Ethan Hawke|Selena Gomez|Jon Voight|Rebecca Budig|Paul Freeman,569|77948|10127|105173|652,90,5.028,660,2.6223
